"","region","block","data_source","station","longitude","latitude","year","station_year","date_start","date_end","survey_duration","fox","cat","bandicoot_sb","potoroo_ln","XGROUPNAME","EFG_NAME","treatment","foxbaits","elevation","ruggedness","wetness","rain_diff_percent_06months","rain_diff_percent_12months","rain_diff_percent_18months","rain_diff_percent_24months","tsf","n_fires","dist_nnv"
"479","glenelg","cobb","glenelg_ark","c30",141.500838607012,-38.1545196063662,2017,"c30_2017","2017-11-16","2017-12-19",34,0,1,0,0,"Lowland Forests","Tall Mixed Forest","treatment",14,66.8224792480469,0.2633056640625,9.30704212188721,6.8817204301075,13.9001349527666,22.8975972540045,21.2750716332377,44,3,1781.94905899723
"480","glenelg","cobb","glenelg_ark","c30",141.500838607012,-38.1545196063662,2018,"c30_2018","2018-11-16","2018-12-19",34,1,0,0,0,"Lowland Forests","Tall Mixed Forest","treatment",14,66.8224792480469,0.2633056640625,9.30704212188721,0.143369175627273,6.41639062691698,4.67677345537747,7.23495702005724,45,3,1781.94905899723
"481","glenelg","cobb","glenelg_ark","c31",141.510111911236,-38.1503699598546,2013,"c31_2013","2013-11-05","2013-11-17",35,0,0,0,0,"Lowland Forests","Tall Mixed Forest","treatment",13,60.0731086730957,0.00273752212524414,7.55751991271973,58.0120268836223,34.9324975891996,22.0226978882344,17.1815134099615,0,2,990.203669581521
"482","glenelg","cobb","glenelg_ark","c31",141.510111911236,-38.1503699598546,2014,"c31_2014","2014-11-07","2014-12-09",32,0,0,0,0,"Lowland Forests","Tall Mixed Forest","treatment",13,60.0731086730957,0.00273752212524414,7.55751991271973,-20.7607536437968,0,23.0570320356272,13.874022231371,1,2,990.203669581521
"483","glenelg","cobb","glenelg_ark","c31",141.510111911236,-38.1503699598546,2015,"c31_2015","2015-11-11","2015-12-15",35,0,0,0,0,"Lowland Forests","Tall Mixed Forest","treatment",13,60.0731086730957,0.00273752212524414,7.55751991271973,-35.5638829407566,-15.1005888125613,-18.558106169297,-11.4273779687314,2,2,990.203669581521
"484","glenelg","cobb","glenelg_ark","c31",141.510111911236,-38.1503699598546,2016,"c31_2016","2016-11-09","2016-12-16",38,0,1,0,0,"Lowland Forests","Tall Mixed Forest","treatment",13,60.0731086730957,0.00273752212524414,7.55751991271973,37.4064837905237,28.1083696178036,1.75325604694427,4.43476184791685,3,2,990.203669581521
"485","glenelg","cobb","glenelg_ark","c31",141.510111911236,-38.1503699598546,2017,"c31_2017","2017-11-16","2017-12-19",34,0,0,0,0,"Lowland Forests","Tall Mixed Forest","treatment",13,60.0731086730957,0.00273752212524414,7.55751991271973,6.8817204301075,13.9001349527666,22.8975972540045,21.2750716332377,4,2,990.203669581521
"486","glenelg","cobb","glenelg_ark","c31",141.510111911236,-38.1503699598546,2018,"c31_2018","2018-11-15","2018-12-28",43,0,0,0,1,"Lowland Forests","Tall Mixed Forest","treatment",13,60.0731086730957,0.00273752212524414,7.55751991271973,0.143163922691514,11.3837095191364,4.94056995560638,6.82439662346921,5,2,990.203669581521
"487","glenelg","cobb","glenelg_ark","c31",141.510111911236,-38.1503699598546,2019,"c31_2019","2019-10-22","2019-12-16",56,1,0,0,0,"Lowland Forests","Tall Mixed Forest","treatment",13,60.0731086730957,0.00273752212524414,7.55751991271973,-0.889615105301314,-9.26811767519731,-1.99319052347853,0,6,2,990.203669581521
"488","glenelg","cobb","glenelg_ark","c32",141.4913263734,-38.1453308913848,2013,"c32_2013","2013-11-06","2013-12-11",36,0,0,0,0,"Lowland Forests","Tall Mixed Forest","treatment",13,70.5784606933594,0.0597772598266602,9.16034317016602,58.0588026921715,35.3969410050983,21.6239438636688,15.612262980684,5,3,1212.71953498257
"489","glenelg","cobb","glenelg_ark","c32",141.4913263734,-38.1453308913848,2014,"c32_2014","2014-11-06","2014-12-08",32,0,0,1,0,"Lowland Forests","Tall Mixed Forest","treatment",13,70.5784606933594,0.0597772598266602,9.16034317016602,-21.0414452709884,-0.364166059723165,22.66933982529,14.608068994034,6,3,1212.71953498257
"490","glenelg","cobb","glenelg_ark","c32",141.4913263734,-38.1453308913848,2015,"c32_2015","2015-11-11","2015-12-15",35,0,0,1,0,"Lowland Forests","Tall Mixed Forest","treatment",13,70.5784606933594,0.0597772598266602,9.16034317016602,-35.5638829407566,-15.1005888125613,-18.558106169297,-11.4273779687314,7,3,1212.71953498257
"491","glenelg","cobb","glenelg_ark","c32",141.4913263734,-38.1453308913848,2016,"c32_2016","2016-11-09","2016-12-16",37,0,0,0,0,"Lowland Forests","Tall Mixed Forest","treatment",13,70.5784606933594,0.0597772598266602,9.16034317016602,37.4064837905237,28.1083696178036,1.75325604694427,4.43476184791685,8,3,1212.71953498257
"492","glenelg","cobb","glenelg_ark","c32",141.4913263734,-38.1453308913848,2017,"c32_2017","2017-11-16","2017-12-19",34,0,0,0,0,"Lowland Forests","Tall Mixed Forest","treatment",13,70.5784606933594,0.0597772598266602,9.16034317016602,6.8817204301075,13.9001349527666,22.8975972540045,21.2750716332377,9,3,1212.71953498257
"493","glenelg","cobb","glenelg_ark","c32",141.4913263734,-38.1453308913848,2018,"c32_2018","2018-11-15","2018-12-19",34,0,0,0,0,"Lowland Forests","Tall Mixed Forest","treatment",13,70.5784606933594,0.0597772598266602,9.16034317016602,0.143163922691514,11.3837095191364,4.94056995560638,6.82439662346921,10,3,1212.71953498257
"494","glenelg","cobb","glenelg_ark","c32",141.4913263734,-38.1453308913848,2019,"c32_2019","2019-10-22","2019-12-17",57,0,1,0,0,"Lowland Forests","Tall Mixed Forest","treatment",13,70.5784606933594,0.0597772598266602,9.16034317016602,-0.889615105301314,-9.26811767519731,-1.99319052347853,0,11,3,1212.71953498257
"495","glenelg","cobb","glenelg_ark","c33",141.487904002994,-38.1386758305375,2013,"c33_2013","2013-11-07","2013-12-11",36,0,0,0,0,"Lowland Forests","Tall Mixed Forest","treatment",14,66.191276550293,0.179572105407715,7.96806287765503,58.6562388908639,35.9249329758712,21.9796006320931,15.120861024525,5,3,893.778937293132
"496","glenelg","cobb","glenelg_ark","c33",141.487904002994,-38.1386758305375,2014,"c33_2014","2014-11-09","2014-12-06",32,0,0,0,0,"Lowland Forests","Tall Mixed Forest","treatment",14,66.191276550293,0.179572105407715,7.96806287765503,-21.1142654364799,-3.94291243347839,22.6674298797939,15.5452159389167,6,3,893.778937293132
"497","glenelg","cobb","glenelg_ark","c33",141.487904002994,-38.1386758305375,2015,"c33_2015","2015-11-11","2015-12-15",35,0,0,0,0,"Lowland Forests","Tall Mixed Forest","treatment",14,66.191276550293,0.179572105407715,7.96806287765503,-35.5638829407566,-15.1005888125613,-18.558106169297,-11.4273779687314,7,3,893.778937293132
"498","glenelg","cobb","glenelg_ark","c33",141.487904002994,-38.1386758305375,2016,"c33_2016","2016-11-08","2016-12-16",38,0,0,0,0,"Lowland Forests","Tall Mixed Forest","treatment",14,66.191276550293,0.179572105407715,7.96806287765503,40.2413058907026,28.2535074987905,1.99627933600448,4.44404676688135,8,3,893.778937293132
"499","glenelg","cobb","glenelg_ark","c33",141.487904002994,-38.1386758305375,2017,"c33_2017","2017-11-16","2017-12-19",34,0,0,0,0,"Lowland Forests","Tall Mixed Forest","treatment",14,66.191276550293,0.179572105407715,7.96806287765503,6.8817204301075,13.9001349527666,22.8975972540045,21.2750716332377,9,3,893.778937293132
"500","glenelg","cobb","glenelg_ark","c33",141.487904002994,-38.1386758305375,2018,"c33_2018","2018-11-17","2018-12-19",33,0,0,0,0,"Lowland Forests","Tall Mixed Forest","treatment",14,66.191276550293,0.179572105407715,7.96806287765503,-0.397111913357368,3.42801175318315,5.11179811632753,7.12240515390116,10,3,893.778937293132
"501","glenelg","cobb","glenelg_ark","c33",141.487904002994,-38.1386758305375,2019,"c33_2019","2019-10-22","2019-12-17",57,0,0,0,0,"Lowland Forests","Tall Mixed Forest","treatment",14,66.191276550293,0.179572105407715,7.96806287765503,-0.889615105301314,-9.26811767519731,-1.99319052347853,0,11,3,893.778937293132
"502","glenelg","cobb","glenelg_ark","c34",141.466233597175,-38.1422066592523,2013,"c34_2013","2013-11-06","2013-12-12",36,0,0,0,0,"Lowland Forests","Tall Mixed Forest","treatment",9,88.3476333618164,0.214473724365234,9.23604011535645,58.0588026921715,35.3969410050983,21.6239438636688,15.612262980684,50,3,2666.30288567285
"503","glenelg","cobb","glenelg_ark","c34",141.466233597175,-38.1422066592523,2014,"c34_2014","2014-11-07","2014-12-09",32,0,0,0,0,"Lowland Forests","Tall Mixed Forest","treatment",9,88.3476333618164,0.214473724365234,9.23604011535645,-20.7607536437968,0,23.0570320356272,13.874022231371,51,3,2666.30288567285
"504","glenelg","cobb","glenelg_ark","c34",141.466233597175,-38.1422066592523,2015,"c34_2015","2015-11-11","2015-12-16",36,0,0,1,0,"Lowland Forests","Tall Mixed Forest","treatment",9,88.3476333618164,0.214473724365234,9.23604011535645,-35.5638829407566,-15.1005888125613,-18.558106169297,-11.4273779687314,52,3,2666.30288567285
"505","glenelg","cobb","glenelg_ark","c34",141.466233597175,-38.1422066592523,2016,"c34_2016","2016-11-09","2016-12-16",38,0,0,0,0,"Lowland Forests","Tall Mixed Forest","treatment",9,88.3476333618164,0.214473724365234,9.23604011535645,37.4064837905237,28.1083696178036,1.75325604694427,4.43476184791685,53,3,2666.30288567285
"506","glenelg","cobb","glenelg_ark","c34",141.466233597175,-38.1422066592523,2017,"c34_2017","2017-11-16","2017-12-19",34,0,0,0,0,"Lowland Forests","Tall Mixed Forest","treatment",9,88.3476333618164,0.214473724365234,9.23604011535645,6.8817204301075,13.9001349527666,22.8975972540045,21.2750716332377,54,3,2666.30288567285
"507","glenelg","cobb","glenelg_ark","c34",141.466233597175,-38.1422066592523,2018,"c34_2018","2018-11-15","2018-12-19",34,1,0,0,0,"Lowland Forests","Tall Mixed Forest","treatment",9,88.3476333618164,0.214473724365234,9.23604011535645,0.143163922691514,11.3837095191364,4.94056995560638,6.82439662346921,55,3,2666.30288567285
"508","glenelg","cobb","glenelg_ark","c34",141.466233597175,-38.1422066592523,2019,"c34_2019","2019-10-21","2019-12-17",57,0,0,0,0,"Lowland Forests","Tall Mixed Forest","treatment",9,88.3476333618164,0.214473724365234,9.23604011535645,-2.27354099534553,-9.15728992099592,-1.97928490351877,0,56,3,2666.30288567285
"509","glenelg","cobb","glenelg_ark","c35",141.46481125929,-38.1230694806048,2013,"c35_2013","2013-11-05","2013-12-11",36,0,0,0,0,"Lowland Forests","Tall Mixed Forest","treatment",9,76.4400329589844,0.646851539611816,8.54290008544922,58.0120268836223,34.9324975891996,22.0226978882344,17.1815134099615,51,2,1323.85846293937
"510","glenelg","cobb","glenelg_ark","c35",141.46481125929,-38.1230694806048,2014,"c35_2014","2014-11-08","2014-12-09",32,1,0,0,0,"Lowland Forests","Tall Mixed Forest","treatment",9,76.4400329589844,0.646851539611816,8.54290008544922,-20.6196581196582,-3.53939393939378,22.6166618952191,14.2722228780545,52,2,1323.85846293937
"511","glenelg","cobb","glenelg_ark","c35",141.46481125929,-38.1230694806048,2015,"c35_2015","2015-11-11","2015-12-16",36,0,1,0,0,"Lowland Forests","Tall Mixed Forest","treatment",9,76.4400329589844,0.646851539611816,8.54290008544922,-35.5638829407566,-15.1005888125613,-18.558106169297,-11.4273779687314,53,2,1323.85846293937
"512","glenelg","cobb","glenelg_ark","c35",141.46481125929,-38.1230694806048,2016,"c35_2016","2016-11-09","2016-12-14",36,0,0,0,0,"Lowland Forests","Tall Mixed Forest","treatment",9,76.4400329589844,0.646851539611816,8.54290008544922,37.4064837905237,28.1083696178036,1.75325604694427,4.43476184791685,54,2,1323.85846293937
"513","glenelg","cobb","glenelg_ark","c35",141.46481125929,-38.1230694806048,2017,"c35_2017","2017-11-16","2017-12-19",34,0,0,0,0,"Lowland Forests","Tall Mixed Forest","treatment",9,76.4400329589844,0.646851539611816,8.54290008544922,6.8817204301075,13.9001349527666,22.8975972540045,21.2750716332377,55,2,1323.85846293937
"514","glenelg","cobb","glenelg_ark","c35",141.46481125929,-38.1230694806048,2018,"c35_2018","2018-11-14","2018-12-18",34,0,0,0,0,"Lowland Forests","Tall Mixed Forest","treatment",9,76.4400329589844,0.646851539611816,8.54290008544922,0,11.2883435582822,4.8832879851066,6.93867868580232,56,2,1323.85846293937
"515","glenelg","cobb","glenelg_ark","c35",141.46481125929,-38.1230694806048,2019,"c35_2019","2019-10-22","2019-12-17",57,0,0,0,0,"Lowland Forests","Tall Mixed Forest","treatment",9,76.4400329589844,0.646851539611816,8.54290008544922,-0.889615105301314,-9.26811767519731,-1.99319052347853,0,57,2,1323.85846293937
"516","glenelg","cobb","glenelg_ark","c36",141.466090492078,-38.1143221458317,2013,"c36_2013","2013-11-05","2013-12-12",36,0,0,0,1,"Heathy Woodlands","Grassy/Heathy Dry Forest","treatment",9,68.970573425293,0.119448661804199,9.4014720916748,58.0120268836223,34.9324975891996,22.0226978882344,17.1815134099615,22,2,710.155663934435
"517","glenelg","cobb","glenelg_ark","c36",141.466090492078,-38.1143221458317,2014,"c36_2014","2014-11-06","2014-12-10",33,0,0,0,1,"Heathy Woodlands","Grassy/Heathy Dry Forest","treatment",9,68.970573425293,0.119448661804199,9.4014720916748,-21.0414452709884,-0.364166059723165,22.66933982529,14.608068994034,23,2,710.155663934435
"518","glenelg","cobb","glenelg_ark","c36",141.466090492078,-38.1143221458317,2015,"c36_2015","2015-11-11","2015-12-16",36,0,0,0,1,"Heathy Woodlands","Grassy/Heathy Dry Forest","treatment",9,68.970573425293,0.119448661804199,9.4014720916748,-35.5638829407566,-15.1005888125613,-18.558106169297,-11.4273779687314,24,2,710.155663934435
"519","glenelg","cobb","glenelg_ark","c36",141.466090492078,-38.1143221458317,2016,"c36_2016","2016-11-09","2016-12-16",38,0,0,0,1,"Heathy Woodlands","Grassy/Heathy Dry Forest","treatment",9,68.970573425293,0.119448661804199,9.4014720916748,37.4064837905237,28.1083696178036,1.75325604694427,4.43476184791685,25,2,710.155663934435
"520","glenelg","cobb","glenelg_ark","c36",141.466090492078,-38.1143221458317,2017,"c36_2017","2017-11-16","2017-12-19",34,0,0,0,1,"Heathy Woodlands","Grassy/Heathy Dry Forest","treatment",9,68.970573425293,0.119448661804199,9.4014720916748,6.8817204301075,13.9001349527666,22.8975972540045,21.2750716332377,26,2,710.155663934435
"521","glenelg","cobb","glenelg_ark","c36",141.466090492078,-38.1143221458317,2018,"c36_2018","2018-11-15","2018-12-18",32,0,0,0,1,"Heathy Woodlands","Grassy/Heathy Dry Forest","treatment",9,68.970573425293,0.119448661804199,9.4014720916748,0.143163922691514,11.3837095191364,4.94056995560638,6.82439662346921,27,2,710.155663934435
"522","glenelg","cobb","glenelg_ark","c36",141.466090492078,-38.1143221458317,2019,"c36_2019","2019-10-19","2019-12-11",54,0,0,1,0,"Heathy Woodlands","Grassy/Heathy Dry Forest","treatment",9,68.970573425293,0.119448661804199,9.4014720916748,-3.01247771836009,-8.89983185202978,-1.49200456881779,0.221450802010852,28,2,710.155663934435
"523","glenelg","cobb","glenelg_ark","c37",141.449994529938,-38.1161874279688,2013,"c37_2013","2013-11-05","2013-12-10",36,0,0,0,0,"Lowland Forests","Tall Mixed Forest","treatment",8,100.716400146484,0.0732870101928711,7.89093685150146,58.0120268836223,34.9324975891996,22.0226978882344,17.1815134099615,9,4,1962.81480917877
"524","glenelg","cobb","glenelg_ark","c37",141.449994529938,-38.1161874279688,2014,"c37_2014","2014-11-07","2014-12-10",33,1,0,1,0,"Lowland Forests","Tall Mixed Forest","treatment",8,100.716400146484,0.0732870101928711,7.89093685150146,-20.7607536437968,0,23.0570320356272,13.874022231371,10,4,1962.81480917877
"525","glenelg","cobb","glenelg_ark","c37",141.449994529938,-38.1161874279688,2015,"c37_2015","2015-11-11","2015-12-18",38,0,0,1,0,"Lowland Forests","Tall Mixed Forest","treatment",8,100.716400146484,0.0732870101928711,7.89093685150146,-35.5638829407566,-15.1005888125613,-18.558106169297,-11.4273779687314,11,4,1962.81480917877
"526","glenelg","cobb","glenelg_ark","c37",141.449994529938,-38.1161874279688,2016,"c37_2016","2016-11-08","2016-12-21",43,0,1,1,0,"Lowland Forests","Tall Mixed Forest","treatment",8,100.716400146484,0.0732870101928711,7.89093685150146,40.2413058907026,28.2535074987905,1.99627933600448,4.44404676688135,12,4,1962.81480917877
"527","glenelg","cobb","glenelg_ark","c37",141.449994529938,-38.1161874279688,2017,"c37_2017","2017-11-16","2017-12-19",34,0,0,0,0,"Lowland Forests","Tall Mixed Forest","treatment",8,100.716400146484,0.0732870101928711,7.89093685150146,6.8817204301075,13.9001349527666,22.8975972540045,21.2750716332377,13,4,1962.81480917877
"528","glenelg","cobb","glenelg_ark","c37",141.449994529938,-38.1161874279688,2018,"c37_2018","2018-11-15","2018-12-20",35,0,1,1,0,"Lowland Forests","Tall Mixed Forest","treatment",8,100.716400146484,0.0732870101928711,7.89093685150146,0.143163922691514,11.3837095191364,4.94056995560638,6.82439662346921,14,4,1962.81480917877
"529","glenelg","cobb","glenelg_ark","c37",141.449994529938,-38.1161874279688,2019,"c37_2019","2019-10-22","2019-12-17",57,0,0,0,0,"Lowland Forests","Tall Mixed Forest","treatment",8,100.716400146484,0.0732870101928711,7.89093685150146,-0.889615105301314,-9.26811767519731,-1.99319052347853,0,15,4,1962.81480917877
"530","glenelg","cobb","glenelg_ark","c38",141.444068203064,-38.1001764394828,2013,"c38_2013","2013-11-05","2013-12-10",36,0,0,0,0,"Lowland Forests","Tall Mixed Forest","treatment",9,95.051643371582,0.320473670959473,7.87396383285522,30.1618353192246,5.44973862885293,4.87804878048791,5.40981085652789,11,4,774.766652523008
"531","glenelg","cobb","glenelg_ark","c38",141.444068203064,-38.1001764394828,2014,"c38_2014","2014-11-09","2014-12-10",33,1,0,1,1,"Lowland Forests","Tall Mixed Forest","treatment",9,95.051643371582,0.320473670959473,7.87396383285522,-27.0896453395117,-10.0375803127652,8.99055918663774,0.702604853803079,12,4,774.766652523008
"532","glenelg","cobb","glenelg_ark","c38",141.444068203064,-38.1001764394828,2015,"c38_2015","2015-11-11","2015-12-16",36,0,0,1,0,"Lowland Forests","Tall Mixed Forest","treatment",9,95.051643371582,0.320473670959473,7.87396383285522,-36.4885496183206,-23.0244733958359,-24.1733430444282,-15.9380357580209,13,4,774.766652523008
"533","glenelg","cobb","glenelg_ark","c38",141.444068203064,-38.1001764394828,2016,"c38_2016","2016-11-09","2016-12-16",38,0,0,0,0,"Lowland Forests","Tall Mixed Forest","treatment",9,95.051643371582,0.320473670959473,7.87396383285522,21.7461311387423,7.87621359223296,-9.58993747273515,-7.02302228753363,14,4,774.766652523008
"534","glenelg","cobb","glenelg_ark","c38",141.444068203064,-38.1001764394828,2017,"c38_2017","2017-11-16","2017-12-19",34,0,1,0,0,"Lowland Forests","Tall Mixed Forest","treatment",9,95.051643371582,0.320473670959473,7.87396383285522,-1.56461969792895,2.70631879827284,13.4101298226366,7.25202459964698,15,4,774.766652523008
"535","glenelg","cobb","glenelg_ark","c38",141.444068203064,-38.1001764394828,2018,"c38_2018","2018-11-14","2018-12-06",22,0,0,0,0,"Lowland Forests","Tall Mixed Forest","treatment",9,95.051643371582,0.320473670959473,7.87396383285522,-20.1191443271054,-13.6911683701573,-10.7737226277372,-6.74287810245743,16,4,774.766652523008
"536","glenelg","cobb","glenelg_ark","c38",141.444068203064,-38.1001764394828,2019,"c38_2019","2019-10-22","2019-12-17",57,0,0,0,0,"Lowland Forests","Tall Mixed Forest","treatment",9,95.051643371582,0.320473670959473,7.87396383285522,-11.5791344530348,-17.4320808374176,-13.8524202640288,-15.4514153386757,17,4,774.766652523008
"537","glenelg","cobb","glenelg_ark","c39",141.458344151701,-38.094137200881,2014,"c39_2014","2014-11-06","2014-12-08",33,1,0,0,1,"Heathy Woodlands","Grassy/Heathy Dry Forest","treatment",10,62.8158302307129,0.0381393432617188,10.124303817749,-26.5883609183129,-7.24339998791766,9.18092464506746,1.305418719212,12,5,961.95789537029
"538","glenelg","cobb","glenelg_ark","c39",141.458344151701,-38.094137200881,2015,"c39_2015","2015-11-12","2015-12-18",37,0,0,0,1,"Heathy Woodlands","Grassy/Heathy Dry Forest","treatment",10,62.8158302307129,0.0381393432617188,10.124303817749,-37.6651388514424,-22.9447254555427,-23.9684510333746,-16.1002171984458,13,5,961.95789537029
"539","glenelg","cobb","glenelg_ark","c39",141.458344151701,-38.094137200881,2016,"c39_2016","2016-11-11","2016-12-19",39,0,1,0,1,"Heathy Woodlands","Grassy/Heathy Dry Forest","treatment",10,62.8158302307129,0.0381393432617188,10.124303817749,21.5961175519008,8.02608324699856,-9.94668808880444,-7.09412952369289,14,5,961.95789537029
"540","glenelg","cobb","glenelg_ark","c39",141.458344151701,-38.094137200881,2017,"c39_2017","2017-11-16","2017-12-19",34,0,0,0,1,"Heathy Woodlands","Grassy/Heathy Dry Forest","treatment",10,62.8158302307129,0.0381393432617188,10.124303817749,-1.56461969792895,2.70631879827284,13.4101298226366,7.25202459964698,15,5,961.95789537029
"541","glenelg","cobb","glenelg_ark","c39",141.458344151701,-38.094137200881,2018,"c39_2018","2018-11-15","2018-12-20",36,0,1,0,1,"Heathy Woodlands","Grassy/Heathy Dry Forest","treatment",10,62.8158302307129,0.0381393432617188,10.124303817749,-19.5640425148622,-13.3500336042035,-10.3017004936917,-6.99942103178214,16,5,961.95789537029
"542","glenelg","cobb","glenelg_ark","c39",141.458344151701,-38.094137200881,2019,"c39_2019","2019-10-21","2019-12-17",57,0,0,0,1,"Heathy Woodlands","Grassy/Heathy Dry Forest","treatment",10,62.8158302307129,0.0381393432617188,10.124303817749,-10.9580463368817,-17.4278628032182,-14.0805223068553,-15.3094860212427,17,5,961.95789537029
"543","glenelg","cobb","glenelg_ark","c40",141.431909238294,-38.0864593759236,2013,"c40_2013","2013-11-05","2013-12-10",36,0,1,0,0,"Lowland Forests","Tall Mixed Forest","treatment",11,112.996299743652,0.0976505279541016,7.49235820770264,30.1618353192246,5.44973862885293,4.87804878048791,5.40981085652789,22,4,686.318493233357
"544","glenelg","cobb","glenelg_ark","c40",141.431909238294,-38.0864593759236,2014,"c40_2014","2014-11-12","2014-12-10",33,0,0,0,0,"Lowland Forests","Tall Mixed Forest","treatment",11,112.996299743652,0.0976505279541016,7.49235820770264,-26.5031005661904,-10.1346821866049,7.98218067625808,0.156015785126673,23,4,686.318493233357
"545","glenelg","cobb","glenelg_ark","c40",141.431909238294,-38.0864593759236,2015,"c40_2015","2015-11-11","2015-11-30",19,0,0,0,0,"Lowland Forests","Tall Mixed Forest","treatment",11,112.996299743652,0.0976505279541016,7.49235820770264,-36.4885496183206,-23.0244733958359,-24.1733430444282,-15.9380357580209,24,4,686.318493233357
"546","glenelg","cobb","glenelg_ark","c40",141.431909238294,-38.0864593759236,2016,"c40_2016","2016-11-09","2016-12-16",37,0,0,0,0,"Lowland Forests","Tall Mixed Forest","treatment",11,112.996299743652,0.0976505279541016,7.49235820770264,21.7461311387423,7.87621359223296,-9.58993747273515,-7.02302228753363,25,4,686.318493233357
"547","glenelg","cobb","glenelg_ark","c40",141.431909238294,-38.0864593759236,2017,"c40_2017","2017-11-16","2017-12-19",34,0,0,0,0,"Lowland Forests","Tall Mixed Forest","treatment",11,112.996299743652,0.0976505279541016,7.49235820770264,-1.56461969792895,2.70631879827284,13.4101298226366,7.25202459964698,26,4,686.318493233357
"548","glenelg","cobb","glenelg_ark","c40",141.431909238294,-38.0864593759236,2018,"c40_2018","2018-11-16","2018-12-19",33,0,0,0,0,"Lowland Forests","Tall Mixed Forest","treatment",11,112.996299743652,0.0976505279541016,7.49235820770264,-19.345211178439,-17.1440734659125,-10.374840007314,-7.09979906229051,27,4,686.318493233357
"549","glenelg","cobb","glenelg_ark","c40",141.431909238294,-38.0864593759236,2019,"c40_2019","2019-10-22","2019-12-17",57,0,0,0,0,"Lowland Forests","Tall Mixed Forest","treatment",11,112.996299743652,0.0976505279541016,7.49235820770264,-11.5791344530348,-17.4320808374176,-13.8524202640288,-15.4514153386757,28,4,686.318493233357
"550","glenelg","hotspur","glenelg_ark","h01",141.4584,-37.94412,2013,"h01_2013","2013-11-13","2013-12-14",31,1,0,0,0,"Lowland Forests","Tall Mixed Forest","non-treatment",0,55.86205,0.2949381,9.185588,33.38742,10.82203,7.160584,6.476359,74,1,1075.489
"551","glenelg","hotspur","glenelg_ark","h01",141.4584,-37.94412,2014,"h01_2014","2014-10-28","2014-12-15",48,1,1,0,0,"Lowland Forests","Tall Mixed Forest","non-treatment",0,55.86205,0.2949381,9.185588,-9.171154,-7.839826,9.263311,0.00912603,75,1,1075.489
"552","glenelg","hotspur","glenelg_ark","h01",141.4584,-37.94412,2015,"h01_2015","2015-10-29","2015-12-14",47,0,0,0,0,"Lowland Forests","Tall Mixed Forest","non-treatment",0,55.86205,0.2949381,9.185588,-30.45318,-24.97585,-18.74589,-15.51572,76,1,1075.489
"553","glenelg","hotspur","glenelg_ark","h01",141.4584,-37.94412,2016,"h01_2016","2016-11-03","2016-12-05",33,0,0,0,0,"Lowland Forests","Tall Mixed Forest","non-treatment",0,55.86205,0.2949381,9.185588,22.19753,7.257823,-6.647715,-7.150087,77,1,1075.489
"554","glenelg","hotspur","glenelg_ark","h01",141.4584,-37.94412,2017,"h01_2017","2017-11-09","2017-12-11",34,0,0,0,0,"Lowland Forests","Tall Mixed Forest","non-treatment",0,55.86205,0.2949381,9.185588,-7.699162,2.703358,10.94408,6.556623,78,1,1075.489
"555","glenelg","hotspur","glenelg_ark","h01",141.4584,-37.94412,2018,"h01_2018","2018-11-07","2018-12-10",34,1,0,0,0,"Lowland Forests","Tall Mixed Forest","non-treatment",0,55.86205,0.2949381,9.185588,-14.78942,-15.12987,-11.18879,-4.664454,79,1,1075.489
"556","glenelg","hotspur","glenelg_ark","h01",141.4584,-37.94412,2019,"h01_2019","2019-10-15","2019-12-11",57,1,0,0,0,"Lowland Forests","Tall Mixed Forest","non-treatment",0,55.86205,0.2949381,9.185588,-14.57475,-18.15878,-15.71996,-15.70349,80,1,1075.489
"557","glenelg","hotspur","glenelg_ark","h02",141.4686,-37.94628,2013,"h02_2013","2013-11-12","2013-12-14",31,1,0,0,0,"Heathy Woodlands","Heathland (sands) (general)","non-treatment",0,117.8236,0.8282366,7.447532,33.24346,9.659333,6.733367,6.109089,74,1,905.645
"558","glenelg","hotspur","glenelg_ark","h02",141.4686,-37.94628,2014,"h02_2014","2014-10-29","2014-12-16",48,1,0,0,0,"Heathy Woodlands","Heathland (sands) (general)","non-treatment",0,117.8236,0.8282366,7.447532,-13.26045,-7.7657,9.351048,0.2469587,75,1,905.645
"559","glenelg","hotspur","glenelg_ark","h02",141.4686,-37.94628,2015,"h02_2015","2015-10-29","2015-12-12",45,1,1,0,0,"Heathy Woodlands","Heathland (sands) (general)","non-treatment",0,117.8236,0.8282366,7.447532,-30.45318,-24.97585,-18.74589,-15.51572,76,1,905.645
"560","glenelg","hotspur","glenelg_ark","h02",141.4686,-37.94628,2016,"h02_2016","2016-11-03","2016-12-05",33,1,0,0,0,"Heathy Woodlands","Heathland (sands) (general)","non-treatment",0,117.8236,0.8282366,7.447532,22.19753,7.257823,-6.647715,-7.150087,77,1,905.645
"561","glenelg","hotspur","glenelg_ark","h02",141.4686,-37.94628,2017,"h02_2017","2017-11-09","2017-12-11",34,1,0,0,0,"Heathy Woodlands","Heathland (sands) (general)","non-treatment",0,117.8236,0.8282366,7.447532,-7.699162,2.703358,10.94408,6.556623,78,1,905.645
"562","glenelg","hotspur","glenelg_ark","h02",141.4686,-37.94628,2018,"h02_2018","2018-11-08","2018-12-10",33,1,0,1,0,"Heathy Woodlands","Heathland (sands) (general)","non-treatment",0,117.8236,0.8282366,7.447532,-15.16705,-14.98608,-11.26786,-4.399224,79,1,905.645
